H3,DATA_DT,TURNO,RISCO,PRED,ERRO
88a8100e17fffff,2026-03-07 00:40:28.943943,0,60.0,60.03,0.02999878
88a8100e17fffff,2026-02-20 08:40:28.943943,1,15.0,15.21,0.21000004
88a8100e21fffff,2026-01-25 00:10:28.943943,0,15.0,14.99,0.010000229
88a8100e21fffff,2026-02-09 03:10:28.943943,0,15.0,15.01,0.010000229
88a8100e21fffff,2025-12-24 17:40:28.943943,2,15.0,14.99,0.010000229
88a8100e23fffff,2026-01-10 00:40:28.943943,0,15.0,14.99,0.010000229
88a8100e23fffff,2026-03-31 09:40:28.943943,1,15.0,15.0,0.0
88a8100e23fffff,2026-03-27 13:10:28.943943,2,15.0,14.99,0.010000229
88a8100e23fffff,2026-01-13 21:10:28.943943,3,15.0,15.01,0.010000229
88a8100e25fffff,2026-01-24 12:40:28.943943,1,15.0,14.99,0.010000229
88a8100e25fffff,2026-01-31 09:40:28.943943,1,15.0,14.99,0.010000229
88a8100e27fffff,2026-01-06 08:10:28.943943,1,15.0,15.02,0.020000458
88a8100e27fffff,2026-01-05 23:10:28.943943,3,60.0,58.68,1.3199997
88a8100e29fffff,2026-02-02 08:10:28.943943,1,15.0,15.0,0.0
88a8100e29fffff,2026-01-06 20:10:28.943943,3,60.0,59.99,0.0099983215
88a8100e2bfffff,2026-01-06 22:10:28.943943,3,60.0,60.2,0.20000076
88a8100e2dfffff,2026-03-07 11:40:28.943943,1,15.0,15.37,0.3699999
88a8100e31fffff,2026-03-02 06:40:28.943943,0,15.0,15.0,0.0
88a8100e31fffff,2026-03-22 18:40:28.943943,2,15.0,14.99,0.010000229
88a8100e31fffff,2026-04-03 17:10:28.943943,2,15.0,15.0,0.0
88a8100e31fffff,2026-02-23 23:40:28.943943,3,15.0,15.0,0.0
88a8100e33fffff,2026-02-02 01:10:28.943943,0,15.0,15.02,0.020000458
88a8100e33fffff,2025-12-24 09:40:28.943943,1,15.0,15.0,0.0
88a8100e33fffff,2026-01-15 07:10:28.943943,1,15.0,14.99,0.010000229
88a8100e33fffff,2026-03-01 08:40:28.943943,1,15.0,14.99,0.010000229
88a8100e33fffff,2025-12-27 14:40:28.943943,2,15.0,15.0,0.0
88a8100e33fffff,2026-02-05 18:10:28.943943,2,15.0,15.14,0.14000034
88a8100e33fffff,2026-03-01 16:10:28.943943,2,15.0,14.99,0.010000229
88a8100e33fffff,2026-03-02 17:40:28.943943,2,15.0,15.0,0.0
88a8100e33fffff,2026-03-18 16:40:28.943943,2,15.0,15.0,0.0
88a8100e33fffff,2026-01-19 19:40:28.943943,3,15.0,15.01,0.010000229
88a8100e33fffff,2026-01-28 20:10:28.943943,3,15.0,15.0,0.0
88a8100e33fffff,2026-01-30 20:40:28.943943,3,15.0,15.0,0.0
88a8100e33fffff,2026-04-04 19:40:28.943943,3,15.0,15.0,0.0
88a8100e35fffff,2026-03-09 02:40:28.943943,0,15.0,15.01,0.010000229
88a8100e35fffff,2026-03-20 02:10:28.943943,0,60.0,26.3,33.7
88a8100e35fffff,2026-03-23 04:40:28.943943,0,15.0,15.0,0.0
88a8100e35fffff,2025-12-26 08:10:28.943943,1,15.0,15.0,0.0
88a8100e35fffff,2026-02-12 09:40:28.943943,1,15.0,14.99,0.010000229
88a8100e35fffff,2026-03-05 08:10:28.943943,1,15.0,14.98,0.020000458
88a8100e35fffff,2026-03-22 11:10:28.943943,1,15.0,14.99,0.010000229
88a8100e35fffff,2026-03-27 07:40:28.943943,1,15.0,15.0,0.0
88a8100e35fffff,2026-02-10 14:40:28.943943,2,15.0,15.01,0.010000229
88a8100e35fffff,2026-02-11 15:40:28.943943,2,15.0,15.0,0.0
88a8100e35fffff,2026-03-13 18:10:28.943943,2,15.0,14.99,0.010000229
88a8100e35fffff,2026-01-02 20:40:28.943943,3,15.0,15.0,0.0
88a8100e35fffff,2026-01-06 21:40:28.943943,3,60.0,59.86,0.13999939
88a8100e35fffff,2026-01-17 19:10:28.943943,3,15.0,15.0,0.0
88a8100e37fffff,2025-12-26 02:40:28.943943,0,15.0,15.0,0.0
88a8100e37fffff,2026-02-03 04:40:28.943943,0,15.0,15.02,0.020000458
88a8100e37fffff,2026-02-14 03:40:28.943943,0,15.0,15.0,0.0
88a8100e37fffff,2026-02-22 01:10:28.943943,0,15.0,15.0,0.0
88a8100e37fffff,2026-04-02 05:40:28.943943,0,15.0,15.0,0.0
88a8100e37fffff,2026-01-01 07:40:28.943943,1,15.0,14.99,0.010000229
88a8100e37fffff,2025-12-30 16:40:28.943943,2,15.0,15.01,0.010000229
88a8100e37fffff,2026-01-07 14:10:28.943943,2,15.0,15.03,0.029999733
88a8100e37fffff,2025-12-30 23:10:28.943943,3,15.0,15.01,0.010000229
88a8100e37fffff,2026-01-14 22:10:28.943943,3,15.0,15.0,0.0
88a8100e37fffff,2026-01-21 20:40:28.943943,3,60.0,60.3,0.29999924
88a8100e37fffff,2026-01-21 21:40:28.943943,3,60.0,60.27,0.27000046
88a8100e37fffff,2026-01-29 22:40:28.943943,3,15.0,14.99,0.010000229
88a8100e37fffff,2026-03-20 19:40:28.943943,3,60.0,59.95,0.049999237
88a8100e39fffff,2026-02-20 00:10:28.943943,0,60.0,59.95,0.049999237
88a8100e39fffff,2026-01-02 08:10:28.943943,1,15.0,14.99,0.010000229
88a8100e3bfffff,2026-01-10 05:40:28.943943,0,15.0,15.03,0.029999733
88a8100e3bfffff,2026-02-17 07:10:28.943943,1,15.0,15.01,0.010000229
88a8100e3bfffff,2026-02-26 13:10:28.943943,2,15.0,14.99,0.010000229
88a8100e3dfffff,2026-02-01 06:40:28.943943,0,15.0,15.0,0.0
88a8100e3dfffff,2026-02-17 04:40:28.943943,0,15.0,15.01,0.010000229
88a8100e3dfffff,2026-01-01 10:40:28.943943,1,15.0,14.99,0.010000229
88a8100e3dfffff,2026-02-01 18:40:28.943943,2,15.0,14.99,0.010000229
88a8100e47fffff,2026-03-09 20:10:28.943943,3,15.0,15.01,0.010000229
88a8100e65fffff,2026-03-11 05:10:28.943943,0,15.0,15.0,0.0
88a8100e81fffff,2026-01-05 17:10:28.943943,2,15.0,15.32,0.3199997
88a8100e83fffff,2026-03-22 09:40:28.943943,1,15.0,15.0,0.0
88a8100e85fffff,2026-03-27 02:40:28.943943,0,15.0,15.04,0.03999996
88a8100e85fffff,2026-02-07 17:10:28.943943,2,15.0,14.85,0.14999962
88a8100e87fffff,2025-12-23 09:40:28.943943,1,15.0,14.99,0.010000229
88a8100e8dfffff,2026-01-26 02:40:28.943943,0,15.0,15.03,0.029999733
88a8100ea1fffff,2026-01-08 02:10:28.943943,0,15.0,15.04,0.03999996
88a8100ea1fffff,2026-01-18 05:10:28.943943,0,15.0,14.98,0.020000458
88a8100ea1fffff,2026-01-21 00:10:28.943943,0,60.0,58.6,1.4000015
88a8100ea1fffff,2025-12-28 12:40:28.943943,1,15.0,15.0,0.0
88a8100ea1fffff,2026-02-09 12:10:28.943943,1,15.0,15.0,0.0
88a8100ea1fffff,2026-02-15 11:40:28.943943,1,15.0,15.0,0.0
88a8100ea1fffff,2026-03-23 18:40:28.943943,2,15.0,14.99,0.010000229
88a8100ea1fffff,2026-01-06 23:40:28.943943,3,60.0,59.97,0.02999878
88a8100ea3fffff,2026-01-16 05:40:28.943943,0,15.0,15.04,0.03999996
88a8100ea3fffff,2026-01-26 07:40:28.943943,1,15.0,15.0,0.0
88a8100ea3fffff,2026-04-02 07:10:28.943943,1,15.0,15.0,0.0
88a8100ea3fffff,2026-01-20 16:40:28.943943,2,15.0,15.15,0.14999962
88a8100ea3fffff,2026-03-18 19:10:28.943943,3,15.0,15.0,0.0
88a8100ea5fffff,2025-12-28 05:40:28.943943,0,15.0,14.96,0.03999996
88a8100ea5fffff,2026-01-22 00:40:28.943943,0,15.0,14.99,0.010000229
88a8100ea5fffff,2026-02-01 04:10:28.943943,0,15.0,14.94,0.06000042
88a8100ea5fffff,2026-02-11 04:40:28.943943,0,15.0,15.03,0.029999733
88a8100ea5fffff,2026-02-14 00:10:28.943943,0,15.0,15.03,0.029999733
88a8100ea5fffff,2026-03-01 00:40:28.943943,0,15.0,14.96,0.03999996
88a8100ea5fffff,2026-03-05 02:40:28.943943,0,60.0,57.92,2.0800018
88a8100ea5fffff,2026-03-13 04:40:28.943943,0,15.0,15.03,0.029999733
88a8100ea5fffff,2026-03-21 04:10:28.943943,0,60.0,54.31,5.6899986
88a8100ea5fffff,2026-01-15 07:40:28.943943,1,15.0,15.0,0.0
88a8100ea5fffff,2026-01-21 10:40:28.943943,1,15.0,15.15,0.14999962
88a8100ea5fffff,2026-02-05 08:40:28.943943,1,15.0,15.19,0.18999958
88a8100ea5fffff,2026-02-13 09:10:28.943943,1,15.0,15.0,0.0
88a8100ea5fffff,2026-02-16 12:10:28.943943,1,15.0,15.0,0.0
88a8100ea5fffff,2026-03-07 07:40:28.943943,1,15.0,14.89,0.10999966
88a8100ea5fffff,2026-01-08 16:10:28.943943,2,15.0,15.0,0.0
88a8100ea5fffff,2026-01-10 16:40:28.943943,2,15.0,15.0,0.0
88a8100ea5fffff,2026-01-25 15:10:28.943943,2,15.0,15.0,0.0
88a8100ea5fffff,2026-02-18 21:10:28.943943,3,15.0,15.0,0.0
88a8100ea5fffff,2026-03-14 19:10:28.943943,3,15.0,15.0,0.0
88a8100ea7fffff,2026-02-06 03:10:28.943943,0,60.0,59.31,0.6899986
88a8100ea7fffff,2026-02-27 05:40:28.943943,0,15.0,15.05,0.05000019
88a8100ea7fffff,2026-03-08 00:40:28.943943,0,15.0,14.98,0.020000458
88a8100ea7fffff,2026-03-12 04:10:28.943943,0,15.0,15.04,0.03999996
88a8100ea7fffff,2026-01-03 08:40:28.943943,1,15.0,15.0,0.0
88a8100ea7fffff,2026-02-20 08:10:28.943943,1,15.0,15.03,0.029999733
88a8100ea7fffff,2026-02-21 07:40:28.943943,1,15.0,14.88,0.119999886
88a8100ea7fffff,2026-02-27 10:10:28.943943,1,15.0,15.0,0.0
88a8100ea7fffff,2025-12-30 13:10:28.943943,2,15.0,15.0,0.0
88a8100ea7fffff,2026-01-15 15:10:28.943943,2,15.0,15.0,0.0
88a8100ea7fffff,2026-01-05 23:40:28.943943,3,60.0,58.64,1.3600006
88a8100ea9fffff,2026-01-21 09:40:28.943943,1,15.0,15.15,0.14999962
88a8100ea9fffff,2026-03-23 12:40:28.943943,1,15.0,14.99,0.010000229
88a8100ea9fffff,2026-02-21 18:40:28.943943,2,15.0,14.83,0.17000008
88a8100ea9fffff,2026-04-05 22:10:28.943943,3,60.0,56.14,3.8600006
88a8100eabfffff,2026-02-24 17:40:28.943943,2,15.0,14.99,0.010000229
88a8100eadfffff,2025-12-25 02:40:28.943943,0,15.0,15.04,0.03999996
88a8100eadfffff,2026-03-09 12:10:28.943943,1,15.0,15.0,0.0
88a8100eadfffff,2026-03-15 09:40:28.943943,1,15.0,15.0,0.0
88a8100eadfffff,2026-03-18 07:10:28.943943,1,15.0,15.0,0.0
88a8100eadfffff,2026-04-04 08:40:28.943943,1,15.0,15.0,0.0
88a8100eadfffff,2025-12-29 15:40:28.943943,2,15.0,15.0,0.0
88a8100eadfffff,2026-03-23 14:40:28.943943,2,15.0,15.0,0.0
88a8100eadfffff,2026-03-27 18:40:28.943943,2,15.0,15.0,0.0
88a8100eb5fffff,2026-02-11 06:10:28.943943,0,15.0,15.04,0.03999996
88a8100eb5fffff,2026-01-27 14:40:28.943943,2,15.0,14.99,0.010000229
88a8100eb5fffff,2026-03-09 16:40:28.943943,2,15.0,14.99,0.010000229
88a8100eb5fffff,2026-01-29 20:10:28.943943,3,15.0,14.99,0.010000229
88a8100ebdfffff,2026-01-08 12:10:28.943943,1,15.0,14.99,0.010000229
88a8100ebdfffff,2026-01-29 15:40:28.943943,2,15.0,14.99,0.010000229
88a8100ebdfffff,2026-03-30 21:40:28.943943,3,15.0,14.99,0.010000229
88a8100ec5fffff,2026-03-05 14:40:28.943943,2,15.0,15.02,0.020000458
88a8100ecdfffff,2026-03-26 09:10:28.943943,1,15.0,14.98,0.020000458
88a8100ee1fffff,2026-02-22 10:40:28.943943,1,15.0,15.0,0.0
88a8100ee1fffff,2026-02-22 11:40:28.943943,1,15.0,15.0,0.0
88a8100ee1fffff,2025-12-26 16:40:28.943943,2,15.0,14.99,0.010000229
88a8100ee3fffff,2026-01-08 19:40:28.943943,3,15.0,15.0,0.0
88a8100ee3fffff,2026-02-28 19:10:28.943943,3,15.0,15.0,0.0
88a8100ee5fffff,2026-01-12 04:10:28.943943,0,15.0,15.04,0.03999996
88a8100ee5fffff,2026-04-06 05:40:28.943943,0,60.0,58.85,1.1500015
88a8100ee5fffff,2026-03-25 18:40:28.943943,2,15.0,15.0,0.0
88a8100ee5fffff,2026-03-06 22:40:28.943943,3,60.0,59.17,0.83000183
88a8100ee5fffff,2026-03-12 21:40:28.943943,3,15.0,15.0,0.0
88a8100ee5fffff,2026-04-05 20:10:28.943943,3,60.0,56.46,3.540001
88a8100ee7fffff,2026-02-21 09:40:28.943943,1,15.0,14.87,0.13000011
88a8100ee7fffff,2026-01-17 23:10:28.943943,3,15.0,15.0,0.0
88a8100ee7fffff,2026-01-25 21:40:28.943943,3,15.0,15.0,0.0
88a8100ee7fffff,2026-02-03 20:40:28.943943,3,15.0,15.0,0.0
88a8100ee7fffff,2026-02-12 22:40:28.943943,3,15.0,15.0,0.0
88a8100eebfffff,2026-02-27 02:10:28.943943,0,15.0,15.05,0.05000019
88a8100eebfffff,2026-02-09 15:10:28.943943,2,15.0,14.99,0.010000229
88a8100eedfffff,2026-03-25 02:40:28.943943,0,15.0,15.04,0.03999996
88a8100eedfffff,2026-03-30 06:10:28.943943,0,15.0,15.07,0.069999695
88a8100eedfffff,2026-04-06 01:40:28.943943,0,60.0,58.92,1.0800018
88a8100eedfffff,2026-02-01 10:10:28.943943,1,15.0,14.99,0.010000229
88a8100eedfffff,2026-03-03 18:10:28.943943,2,15.0,15.01,0.010000229
88a8100eedfffff,2026-02-26 22:10:28.943943,3,15.0,14.99,0.010000229
88a8100f0bfffff,2026-03-03 03:40:28.943943,0,15.0,15.01,0.010000229
88a8100f0bfffff,2026-02-15 13:10:28.943943,2,15.0,15.0,0.0
88a8100f0dfffff,2026-01-08 17:10:28.943943,2,15.0,15.01,0.010000229
88a8100f11fffff,2026-03-01 01:10:28.943943,0,15.0,15.0,0.0
88a8100f11fffff,2026-03-11 02:10:28.943943,0,15.0,15.0,0.0
88a8100f11fffff,2026-03-20 03:10:28.943943,0,60.0,60.32,0.3199997
88a8100f11fffff,2026-01-22 07:10:28.943943,1,15.0,14.99,0.010000229
88a8100f11fffff,2026-01-21 16:10:28.943943,2,15.0,15.29,0.28999996
88a8100f11fffff,2026-02-01 22:40:28.943943,3,15.0,15.0,0.0
88a8100f11fffff,2026-02-18 21:40:28.943943,3,15.0,15.0,0.0
88a8100f11fffff,2026-03-10 19:10:28.943943,3,15.0,15.01,0.010000229
88a8100f13fffff,2026-01-12 06:40:28.943943,0,15.0,15.02,0.020000458
88a8100f13fffff,2026-02-24 04:10:28.943943,0,15.0,15.02,0.020000458
88a8100f13fffff,2026-03-12 06:10:28.943943,0,15.0,15.0,0.0
88a8100f13fffff,2026-01-21 07:10:28.943943,1,15.0,15.17,0.17000008
88a8100f13fffff,2026-01-29 10:10:28.943943,1,15.0,14.99,0.010000229
88a8100f13fffff,2026-03-22 12:40:28.943943,1,15.0,14.99,0.010000229
88a8100f13fffff,2026-03-31 09:10:28.943943,1,15.0,15.0,0.0
88a8100f13fffff,2026-04-02 12:40:28.943943,1,15.0,14.99,0.010000229
88a8100f13fffff,2026-01-21 13:40:28.943943,2,15.0,15.09,0.09000015
88a8100f13fffff,2026-03-15 14:10:28.943943,2,15.0,14.99,0.010000229
88a8100f13fffff,2026-03-16 16:40:28.943943,2,15.0,15.0,0.0
88a8100f13fffff,2026-03-05 22:40:28.943943,3,60.0,60.17,0.16999817
88a8100f13fffff,2026-03-07 23:10:28.943943,3,60.0,59.92,0.08000183
88a8100f15fffff,2025-12-27 01:10:28.943943,0,15.0,15.0,0.0
88a8100f15fffff,2026-01-29 03:10:28.943943,0,15.0,14.99,0.010000229
88a8100f15fffff,2025-12-30 07:40:28.943943,1,15.0,14.99,0.010000229
88a8100f15fffff,2026-03-16 14:40:28.943943,2,15.0,15.0,0.0
88a8100f15fffff,2026-02-04 20:40:28.943943,3,15.0,15.0,0.0
88a8100f17fffff,2025-12-25 11:40:28.943943,1,15.0,14.99,0.010000229
88a8100f17fffff,2026-01-28 08:40:28.943943,1,15.0,15.0,0.0
88a8100f17fffff,2026-02-02 16:40:28.943943,2,15.0,15.01,0.010000229
88a8100f17fffff,2026-02-23 22:40:28.943943,3,15.0,15.01,0.010000229
88a8100f19fffff,2025-12-28 15:10:28.943943,2,15.0,14.99,0.010000229
88a8100f19fffff,2026-01-09 17:40:28.943943,2,15.0,14.99,0.010000229
88a8100f1bfffff,2025-12-26 05:10:28.943943,0,15.0,14.99,0.010000229
88a8100f1bfffff,2026-01-11 05:40:28.943943,0,15.0,15.0,0.0
88a8100f1bfffff,2025-12-24 12:40:28.943943,1,15.0,14.99,0.010000229
88a8100f1bfffff,2026-03-29 16:40:28.943943,2,15.0,14.99,0.010000229
88a8100f1bfffff,2026-01-03 23:40:28.943943,3,15.0,14.99,0.010000229
88a8100f1bfffff,2026-02-02 21:10:28.943943,3,15.0,15.01,0.010000229
88a8100f1bfffff,2026-02-26 21:10:28.943943,3,15.0,14.99,0.010000229
88a8100f1bfffff,2026-03-07 21:40:28.943943,3,60.0,60.17,0.16999817
88a8100f1dfffff,2026-02-13 06:10:28.943943,0,15.0,14.99,0.010000229
88a8100f1dfffff,2026-03-07 15:10:28.943943,2,15.0,15.27,0.27000046
88a8100f1dfffff,2026-03-30 14:40:28.943943,2,15.0,15.0,0.0
88a8100f1dfffff,2026-03-29 23:40:28.943943,3,15.0,15.02,0.020000458
88a8100f2bfffff,2026-02-03 17:10:28.943943,2,15.0,14.99,0.010000229
88a8100f31fffff,2026-02-26 06:10:28.943943,0,15.0,15.0,0.0
88a8100f31fffff,2026-02-12 20:40:28.943943,3,15.0,14.99,0.010000229
88a8100f33fffff,2026-01-18 00:10:28.943943,0,15.0,15.01,0.010000229
88a8100f33fffff,2026-03-06 02:10:28.943943,0,60.0,59.29,0.7099991
88a8100f33fffff,2026-02-08 17:10:28.943943,2,15.0,15.01,0.010000229
88a8100f33fffff,2026-02-07 23:10:28.943943,3,60.0,58.3,1.7000008
88a8100f33fffff,2026-02-08 23:40:28.943943,3,15.0,15.01,0.010000229
88a8100f33fffff,2026-03-08 19:10:28.943943,3,15.0,15.01,0.010000229
88a8100f35fffff,2026-01-07 02:40:28.943943,0,60.0,60.91,0.90999985
88a8100f3bfffff,2025-12-28 00:10:28.943943,0,15.0,15.0,0.0
88a8100f3bfffff,2026-02-03 02:10:28.943943,0,15.0,15.02,0.020000458
88a8100f3bfffff,2026-02-28 02:10:28.943943,0,15.0,15.0,0.0
88a8100f3bfffff,2026-02-12 10:40:28.943943,1,15.0,14.99,0.010000229
88a8100f3bfffff,2026-01-15 23:10:28.943943,3,15.0,15.0,0.0
88a8100f3bfffff,2026-01-26 20:10:28.943943,3,15.0,15.0,0.0
88a8100f3bfffff,2026-03-23 23:10:28.943943,3,15.0,15.0,0.0
88a8100f51fffff,2026-02-28 00:40:28.943943,0,15.0,15.0,0.0
88a8100f53fffff,2026-03-03 11:10:28.943943,1,15.0,15.0,0.0
88a8100f57fffff,2026-03-23 20:10:28.943943,3,15.0,15.01,0.010000229
88a8107641fffff,2026-04-02 01:40:28.943943,0,15.0,15.05,0.05000019
88a810764bfffff,2026-03-23 02:40:28.943943,0,15.0,15.02,0.020000458
88a8114803fffff,2026-01-03 11:40:28.943943,1,15.0,15.0,0.0
88a8114805fffff,2026-04-01 20:10:28.943943,3,15.0,15.0,0.0
88a8114807fffff,2026-03-26 14:40:28.943943,2,15.0,15.0,0.0
88a8114807fffff,2026-04-05 19:10:28.943943,3,60.0,57.78,2.2200012
88a811480bfffff,2026-01-06 02:40:28.943943,0,60.0,61.44,1.4399986
88a811480bfffff,2026-02-22 08:10:28.943943,1,15.0,15.0,0.0
88a811480dfffff,2026-02-25 21:10:28.943943,3,15.0,15.0,0.0
88a8114813fffff,2026-02-05 13:40:28.943943,2,15.0,15.19,0.18999958
88a8114815fffff,2026-01-30 00:40:28.943943,0,15.0,15.0,0.0
88a8114815fffff,2026-03-29 15:40:28.943943,2,15.0,15.0,0.0
88a8114815fffff,2026-02-26 23:10:28.943943,3,15.0,15.01,0.010000229
88a8114817fffff,2026-01-13 07:10:28.943943,1,15.0,15.0,0.0
88a8114817fffff,2025-12-28 22:10:28.943943,3,15.0,15.01,0.010000229
88a811481bfffff,2026-03-25 04:40:28.943943,0,15.0,15.0,0.0
88a8114821fffff,2026-03-23 00:10:28.943943,0,15.0,15.01,0.010000229
88a8114821fffff,2026-03-13 12:10:28.943943,1,15.0,15.0,0.0
88a8114821fffff,2026-01-21 13:10:28.943943,2,15.0,15.04,0.03999996
88a8114821fffff,2026-04-05 23:10:28.943943,3,60.0,58.34,1.6599998
88a8114825fffff,2026-01-29 07:10:28.943943,1,15.0,15.0,0.0
88a8114827fffff,2026-03-20 03:40:28.943943,0,60.0,49.93,10.07
88a8114827fffff,2026-01-06 09:10:28.943943,1,15.0,15.03,0.029999733
88a8114827fffff,2026-03-02 12:40:28.943943,1,15.0,15.0,0.0
88a8114827fffff,2026-04-02 08:10:28.943943,1,15.0,15.0,0.0
88a8114831fffff,2026-03-18 06:40:28.943943,0,15.0,15.0,0.0
88a8114831fffff,2025-12-25 12:10:28.943943,1,15.0,15.0,0.0
88a8114831fffff,2026-01-17 12:40:28.943943,1,15.0,15.0,0.0
88a8114833fffff,2026-01-15 00:40:28.943943,0,15.0,15.0,0.0
88a8114833fffff,2026-03-02 09:40:28.943943,1,15.0,15.0,0.0
88a8114833fffff,2026-02-16 16:40:28.943943,2,15.0,15.0,0.0
88a8114835fffff,2026-02-12 00:10:28.943943,0,15.0,15.0,0.0
88a8114835fffff,2026-02-10 09:40:28.943943,1,15.0,15.0,0.0
88a8114835fffff,2026-04-06 08:10:28.943943,1,15.0,15.14,0.14000034
88a8114837fffff,2026-03-11 08:10:28.943943,1,15.0,15.0,0.0
88a8114839fffff,2026-02-25 03:10:28.943943,0,15.0,15.0,0.0
88a8114839fffff,2026-02-01 16:10:28.943943,2,15.0,15.0,0.0
88a811483bfffff,2026-03-31 02:10:28.943943,0,15.0,15.0,0.0
88a811483bfffff,2026-03-05 15:10:28.943943,2,15.0,15.04,0.03999996
88a811483bfffff,2025-12-30 22:10:28.943943,3,15.0,15.01,0.010000229
88a8114841fffff,2026-04-03 14:10:28.943943,2,15.0,15.0,0.0
88a8114845fffff,2026-03-16 08:10:28.943943,1,15.0,15.0,0.0
88a8114847fffff,2026-01-22 13:40:28.943943,2,15.0,15.0,0.0
88a811484bfffff,2026-02-24 11:10:28.943943,1,15.0,15.0,0.0
88a811484dfffff,2026-01-17 02:10:28.943943,0,15.0,15.0,0.0
88a811484dfffff,2026-02-09 14:40:28.943943,2,15.0,15.0,0.0
88a8114853fffff,2026-01-30 02:40:28.943943,0,15.0,15.0,0.0
88a8114855fffff,2026-01-13 07:40:28.943943,1,15.0,15.0,0.0
88a811485bfffff,2026-01-04 05:40:28.943943,0,15.0,15.0,0.0
88a811485bfffff,2026-02-12 11:10:28.943943,1,15.0,15.0,0.0
88a811485dfffff,2025-12-24 20:40:28.943943,3,15.0,15.01,0.010000229
88a8114863fffff,2026-03-04 01:40:28.943943,0,15.0,15.02,0.020000458
88a8114863fffff,2026-02-21 22:40:28.943943,3,60.0,59.53,0.47000122
88a8114865fffff,2026-04-02 11:40:28.943943,1,15.0,15.0,0.0
88a8114865fffff,2025-12-28 17:40:28.943943,2,15.0,15.0,0.0
88a8114881fffff,2026-03-15 19:40:28.943943,3,15.0,15.0,0.0
88a8114883fffff,2026-01-12 01:10:28.943943,0,15.0,15.0,0.0
88a8114883fffff,2026-01-06 11:10:28.943943,1,15.0,15.01,0.010000229
88a8114883fffff,2026-02-25 15:40:28.943943,2,15.0,15.0,0.0
88a8114885fffff,2026-02-07 05:40:28.943943,0,60.0,53.55,6.450001
88a8114885fffff,2026-02-10 19:10:28.943943,3,15.0,15.0,0.0
88a8114887fffff,2026-01-30 03:10:28.943943,0,15.0,15.0,0.0
88a8114887fffff,2026-02-28 05:10:28.943943,0,15.0,15.0,0.0
88a8114887fffff,2026-04-05 06:40:28.943943,0,15.0,20.33,5.33
88a8114887fffff,2026-01-16 08:10:28.943943,1,15.0,15.0,0.0
88a8114887fffff,2026-02-23 07:40:28.943943,1,15.0,15.0,0.0
88a8114887fffff,2025-12-23 14:10:28.943943,2,15.0,15.0,0.0
88a8114887fffff,2026-04-01 16:40:28.943943,2,15.0,15.0,0.0
88a8114887fffff,2026-02-06 22:10:28.943943,3,60.0,60.19,0.18999863
88a8114889fffff,2026-01-09 01:40:28.943943,0,15.0,15.0,0.0
88a8114889fffff,2025-12-27 09:40:28.943943,1,15.0,15.0,0.0
88a8114889fffff,2026-02-24 12:10:28.943943,1,15.0,15.0,0.0
88a811488bfffff,2026-02-01 07:10:28.943943,1,15.0,15.0,0.0
88a811488bfffff,2026-02-09 18:10:28.943943,2,15.0,15.0,0.0
88a811488dfffff,2026-03-05 04:10:28.943943,0,60.0,56.84,3.1599998
88a811488dfffff,2026-03-10 10:40:28.943943,1,15.0,15.0,0.0
88a811488dfffff,2026-03-10 16:10:28.943943,2,15.0,15.0,0.0
88a811488dfffff,2026-04-01 13:10:28.943943,2,15.0,15.0,0.0
88a8114891fffff,2026-01-14 18:40:28.943943,2,15.0,15.0,0.0
88a8114893fffff,2026-04-02 22:40:28.943943,3,15.0,15.0,0.0
88a8114895fffff,2026-01-26 09:40:28.943943,1,15.0,15.0,0.0
88a8114897fffff,2026-03-04 06:40:28.943943,0,15.0,15.0,0.0
88a8114897fffff,2026-04-05 21:40:28.943943,3,60.0,58.21,1.7900009
88a81148a3fffff,2025-12-30 02:40:28.943943,0,15.0,15.0,0.0
88a81148a3fffff,2026-02-20 06:10:28.943943,0,15.0,19.1,4.1000004
88a81148a3fffff,2026-01-05 09:40:28.943943,1,15.0,15.05,0.05000019
88a81148a3fffff,2026-01-13 11:10:28.943943,1,15.0,15.0,0.0
88a81148a3fffff,2026-03-11 08:40:28.943943,1,15.0,15.0,0.0
88a81148a3fffff,2026-02-22 20:40:28.943943,3,15.0,15.0,0.0
88a81148a5fffff,2025-12-25 01:40:28.943943,0,15.0,15.0,0.0
88a81148a5fffff,2025-12-28 03:40:28.943943,0,15.0,15.0,0.0
88a81148a5fffff,2026-01-12 03:10:28.943943,0,15.0,15.0,0.0
88a81148a5fffff,2026-02-10 18:10:28.943943,2,15.0,15.0,0.0
88a81148a7fffff,2026-01-02 04:10:28.943943,0,15.0,14.99,0.010000229
88a81148a7fffff,2026-01-22 01:40:28.943943,0,15.0,15.0,0.0
88a81148a7fffff,2026-02-17 06:10:28.943943,0,15.0,15.0,0.0
88a81148a7fffff,2026-02-06 09:40:28.943943,1,15.0,14.9,0.10000038
88a81148a7fffff,2025-12-31 16:40:28.943943,2,15.0,15.0,0.0
88a81148a9fffff,2026-03-16 00:10:28.943943,0,15.0,15.0,0.0
88a81148abfffff,2026-03-29 07:40:28.943943,1,15.0,15.0,0.0
88a81148abfffff,2026-01-17 16:40:28.943943,2,15.0,15.0,0.0
88a81148abfffff,2025-12-29 23:10:28.943943,3,15.0,15.01,0.010000229
88a81148adfffff,2026-01-17 08:10:28.943943,1,15.0,15.0,0.0
